transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount
4130,168,386,2025-01-21,9.0,125.4,0.0
4131,897,1015,2025-04-22,10.0,-20.0,0.0
4132,1055,546,2025-12-16,10.0,337.2,0.0
39,105,299,2024-12-14,8.0,145.84,5.03
4134,625,228,2023-99-99,5.0,324.46,0.0
4135,257,1011,2024-10-27,8.0,321.18,49.63
4136,489,155,2025-03-06,5.0,431.11,26.51
4137,447,47,2025-06-19,6.0,298.5,3.72
4138,270,998,2024-04-13,3.0,45.79,0.0
4139,482,87,2025-01-12,3.0,468.12,4.7
4140,847,1050,2025-11-20,7.0,128.76,0.0
4141,44,1071,2025-05-04,8.0,459.41,0.0
4142,251,859,2025-11-18,4.0,82.85,0.0
4143,643,736,2024-02-13,6.0,401.82,0.0
4144,734,672,2025-02-24,1.0,479.11,0.0
191,298,791,2025-06-22,-3.0,320.96,0.0
4146,1146,52,2024-08-05,4.0,300.38,0.0
4147,157,39,2024-08-31,9.0,200.58,0.0
4148,232,61,2024-09-29,4.0,425.7,0.0
4149,629,835,2025-01-22,6.0,466.75,48.14
4150,1194,90,2025-01-08,4.0,423.05,0.0
4151,76,246,2023-99-99,5.0,226.07,0.0
4152,1091,146,2025-02-28,6.0,53.91,0.0
4153,26,279,2025-07-19,10.0,397.28,0.0
4154,1044,402,2025-03-21,4.0,169.25,0.0
4155,875,245,2025-10-08,3.0,0.0,0.0
4156,489,769,2024-11-21,6.0,203.35,0.0
4157,788,573,2024-04-14,3.0,39.38,22.03
4158,789,122,2024-08-25,1.0,155.86,0.0
4159,11,1137,2025-03-30,1.0,134.16,0.0
4160,445,974,2024-10-18,4.0,0.0,12.31
4161,156,891,2024-04-05,7.0,0.0,0.0
4162,164,150,2024-05-04,0.0,487.04,0.0
4163,151,70,2026-01-19,5.0,209.32,0.0
4164,1034,1141,2025-01-25,6.0,207.87,36.58
4165,467,741,2024-09-21,8.0,8.99,0.0
170,823,1059,2026-01-19,2.0,,0.0
4167,72,542,2024-05-30,4.0,179.86,0.0
4168,849,734,2025-03-31,6.0,201.16,4.0
4169,1176,249,2025-05-10,8.0,30.55,0.0
4170,408,757,2024-10-04,1.0,172.81,20.81
4171,826,1005,2025-03-28,4.0,425.53,0.0
4172,1018,1195,2024-03-01,6.0,66.63,0.0
4173,499,795,2024-11-29,4.0,183.42,0.0
4174,556,1014,2024-05-31,-3.0,239.61,0.0
4175,315,429,2024-03-22,10.0,394.14,0.0
4176,1146,635,2024-12-07,8.0,184.33,0.0
4177,299,647,2023-99-99,3.0,200.39,0.0
4178,1091,350,2025-04-05,7.0,151.32,37.65
4179,478,1050,2024-10-11,1.0,112.26,0.0
4180,691,1092,2025-07-06,7.0,67.48,13.49
4181,263,219,2024-12-14,9.0,432.59,0.0
4182,1014,405,2023-99-99,6.0,357.93,0.0
4183,1162,626,2024-09-11,2.0,-20.0,0.0
4184,174,695,2025-05-15,5.0,37.14,0.0
4185,121,738,2025-04-08,9.0,0.0,0.0
4186,813,643,2024-07-11,3.0,205.88,0.0
4187,535,894,2024-05-29,10.0,0.0,0.0
4188,605,508,2025-09-14,1.0,246.82,0.0
4189,964,590,2025-11-06,5.0,269.03,0.0
4190,594,603,2023-99-99,6.0,321.99,0.0
4191,847,139,2025-01-04,5.0,79.96,0.0
4192,509,996,2024-11-17,8.0,78.47,0.0
4193,664,659,2024-05-10,1.0,493.01,0.0
90,920,38,2025-03-05,4.0,,0.0
4195,314,1161,2025-10-29,6.0,52.71,0.0
4196,853,274,2025-01-03,5.0,239.86,0.0
4197,53,749,2025-10-03,1.0,238.81,0.0
4198,270,1120,2023-99-99,7.0,390.94,0.0
4199,327,182,2024-04-15,5.0,154.66,0.0
4200,523,400,2025-05-02,4.0,123.06,49.02
4201,768,546,2023-99-99,3.0,143.52,24.09
4202,1194,772,2024-04-11,7.0,299.48,0.0
4203,980,95,2024-02-11,9.0,367.84,0.0
4204,708,921,2025-12-03,4.0,416.94,23.44
4205,272,286,2025-12-01,4.0,122.64,0.0
4206,167,1115,2025-04-06,7.0,322.11,30.31
4207,100,1118,2025-06-28,1.0,49.29,0.0
4208,734,1019,2024-09-10,-3.0,0.0,0.0
4209,1110,623,2023-99-99,6.0,273.75,0.0
4210,60,1153,2025-10-12,3.0,97.43,0.0
4211,815,284,2024-03-26,9.0,196.23,34.69
4212,257,972,2024-03-21,5.0,80.6,0.0
109,34,311,2024-07-31,4.0,266.06,17.64
4214,725,457,2025-01-08,5.0,488.05,0.0
4215,818,62,2024-05-26,6.0,-20.0,0.0
4216,210,334,2025-07-06,8.0,105.47,0.0
4217,1012,442,2024-10-17,4.0,178.24,48.16
4218,589,1139,2025-04-16,7.0,151.26,0.0
4219,117,32,2024-06-20,4.0,38.5,0.0
4220,102,1155,2024-07-05,2.0,454.35,0.0
4221,387,110,2025-12-04,2.0,0.0,0.0
4222,246,64,2024-08-30,4.0,322.48,0.0
4223,448,796,2024-03-09,5.0,361.16,0.0
4224,512,745,2025-10-21,10.0,451.34,0.0
4225,500,490,2025-02-08,5.0,428.47,0.0
4226,841,809,2025-06-03,,448.0,0.0
4227,90,305,2023-99-99,2.0,429.55,0.0
4228,340,692,2025-12-20,9.0,484.38,0.0
4229,1159,929,2025-05-11,3.0,0.0,0.0
4230,151,71,2025-09-02,9.0,408.82,0.0
4231,423,955,2026-01-17,5.0,390.77,0.0
4232,942,20,2025-12-27,9.0,333.44,0.0
4233,692,179,2024-06-17,9.0,476.72,0.0
4234,149,264,2025-12-09,9.0,301.11,0.0
4235,988,547,2024-09-11,6.0,496.58,0.0
4236,874,36,2024-04-29,2.0,137.83,0.0
4237,220,476,2025-07-11,-3.0,145.59,0.0
4238,307,801,2024-06-16,8.0,246.61,32.13
4239,983,1095,2025-03-28,,345.83,0.0
4240,830,16,2025-04-21,8.0,313.78,0.0
4241,465,982,2026-01-17,1.0,258.57,45.9
4242,531,769,2025-03-30,9.0,239.58,0.0
4243,324,1016,2025-04-20,5.0,414.54,0.0
4244,604,205,2024-12-21,9.0,467.29,0.0
4245,82,139,2024-10-30,-3.0,-20.0,0.0
4246,699,17,2024-02-28,7.0,265.27,0.0
4247,809,573,2025-06-09,7.0,207.12,0.0
4248,712,872,2025-10-06,4.0,497.47,39.87
4249,742,613,2024-03-22,6.0,388.05,0.0
4250,1137,41,2025-05-14,7.0,457.27,0.0
4251,1187,127,2024-02-24,1.0,78.35,0.0
4252,197,1151,2025-05-03,5.0,144.23,0.59
4253,76,1048,2025-07-31,9.0,34.67,0.0
4254,324,74,2025-10-03,3.0,497.57,0.0
4255,899,1033,2024-07-28,8.0,372.98,0.0
4256,192,283,2026-01-11,5.0,173.18,0.0
4257,518,251,2025-04-18,2.0,16.02,22.37
4258,1114,491,2025-02-17,10.0,395.42,0.0
4259,63,810,2025-09-07,10.0,18.06,32.17
167,286,781,2025-02-27,9.0,465.63,0.0
4261,635,773,2025-06-27,3.0,300.95,19.62
4262,414,102,2024-04-02,5.0,47.55,0.0
4263,100,791,2024-07-07,10.0,340.67,0.0
4264,1029,890,2025-08-26,5.0,475.63,0.0
4265,1059,606,2025-06-20,8.0,0.0,5.26
4266,111,40,2024-02-21,10.0,5.56,0.0
4267,456,876,2024-02-07,6.0,470.0,49.99
4268,392,876,2024-06-20,8.0,324.18,0.0
4269,661,37,2025-03-28,0.0,330.73,3.25
4270,1009,550,2025-01-16,6.0,52.27,1.95
4271,572,702,2025-04-22,2.0,384.33,0.0
4272,668,935,2024-11-24,0.0,467.77,0.0
4273,487,949,2023-99-99,4.0,-20.0,0.0
4274,744,490,2024-05-14,-3.0,430.84,44.14
4275,518,965,2024-07-19,5.0,279.52,19.14
4276,1135,269,2025-03-01,9.0,,0.0
4277,120,962,2024-11-28,7.0,287.19,0.0
4278,870,36,2025-10-27,10.0,215.48,0.0
4279,358,621,2025-08-25,5.0,394.45,0.0
4280,1132,940,2024-02-10,9.0,154.88,0.0
4281,510,285,2024-02-27,1.0,17.35,0.0
4282,361,853,2024-03-24,1.0,472.0,0.0
4283,335,608,2024-07-19,0.0,336.72,0.0
4284,132,1121,2024-12-26,7.0,434.2,0.0
4285,854,575,2025-07-19,4.0,223.4,0.0
4286,76,894,2025-06-29,1.0,472.57,0.0
4287,453,869,2024-03-19,5.0,183.27,0.0
4288,443,986,2025-12-12,9.0,342.85,0.0
4289,587,492,2025-08-05,5.0,204.06,46.15
4290,35,726,2024-10-18,7.0,187.96,0.0
4291,1061,502,2023-99-99,10.0,217.71,46.05
4292,1093,327,2026-01-25,3.0,47.82,48.82
4293,407,357,2026-01-16,10.0,,0.0
4294,279,658,2024-01-27,2.0,372.37,0.0
4295,669,986,2024-03-02,6.0,62.08,0.0
4296,311,146,2025-08-15,6.0,13.99,0.0
4297,1196,1148,2024-03-26,5.0,195.35,0.0
4298,912,1083,2024-04-10,4.0,187.43,0.0
4299,474,893,2025-08-12,10.0,436.61,0.0
4300,657,765,2025-05-22,7.0,127.8,0.0
4301,504,1157,2025-12-02,8.0,,0.0
4302,861,1139,2025-01-08,6.0,271.64,0.0
4303,750,1194,2024-07-03,2.0,277.3,0.0
4304,706,384,2025-01-10,2.0,0.0,0.0
4305,957,448,2025-03-07,2.0,357.03,0.0
4306,105,769,2025-10-16,8.0,227.5,0.0
4307,1032,1041,2024-06-01,3.0,48.33,0.0
4308,841,606,2024-11-09,9.0,224.15,46.93
4309,72,958,2023-99-99,5.0,473.74,0.0
4310,128,729,2025-10-15,7.0,48.68,0.0
4311,926,197,2024-11-11,6.0,98.82,0.0
4312,1161,1025,2025-04-11,5.0,139.12,0.0
4313,832,307,2024-09-20,8.0,271.82,0.0
4314,812,5,2024-11-12,9.0,138.78,2.74
4315,806,618,2025-06-02,3.0,16.8,0.0
4316,412,350,2024-02-17,2.0,137.8,0.0
4317,360,913,2025-07-25,1.0,88.91,0.0
4318,424,251,2025-12-07,9.0,254.77,0.0
4319,97,378,2025-08-05,8.0,358.36,0.0
144,58,799,2025-08-07,10.0,262.99,0.0
4321,466,536,2024-05-20,2.0,-20.0,34.29
4322,437,213,2024-05-07,6.0,364.34,0.0
4323,712,11,2023-99-99,2.0,332.6,5.02
4324,895,181,2024-08-07,8.0,338.18,0.0
4325,777,505,2024-12-27,9.0,223.88,0.0
4326,537,469,2025-03-17,4.0,94.24,0.0
4327,1029,426,2025-02-07,2.0,352.36,0.0
4328,483,112,2024-09-05,4.0,195.73,0.0
4329,439,957,2025-01-06,7.0,66.54,0.0
4330,1154,340,2025-03-22,4.0,445.73,23.02
4331,911,328,2025-07-16,4.0,407.59,0.0
4332,227,289,2025-07-23,7.0,32.98,0.0
4333,834,553,2025-07-06,8.0,486.66,0.0
4334,623,379,2024-12-09,4.0,313.75,0.0
4335,375,218,2025-01-04,8.0,278.49,0.0
4336,961,29,2025-01-10,4.0,350.35,0.0
4337,1021,448,2026-01-11,0.0,147.33,0.0
4338,1049,197,2025-01-23,9.0,247.05,0.0
4339,938,916,2023-99-99,3.0,69.94,0.0
4340,617,971,2024-04-01,8.0,424.87,0.0
4341,431,1174,2024-06-03,,100.44,0.0
4342,307,263,2025-10-14,1.0,118.66,0.0
4343,524,785,2025-02-04,1.0,496.23,0.0
4344,752,1052,2024-12-21,8.0,352.87,0.0
4345,322,566,2024-05-19,5.0,8.32,0.0
4346,60,772,2024-06-05,,214.96,0.0
4347,1179,536,2024-08-05,2.0,496.94,0.0
4348,1101,137,2025-05-01,4.0,251.8,0.0
4349,608,298,2024-11-02,3.0,32.8,6.26
4350,905,39,2025-01-17,,412.91,0.0
4351,506,747,2023-99-99,4.0,194.42,0.0
4352,304,813,2025-01-04,10.0,158.98,0.0
4353,38,966,2024-02-01,4.0,203.65,0.0
4354,195,335,2024-02-23,0.0,318.42,0.0
4355,1,528,2024-04-08,8.0,233.16,0.0
4356,602,110,2025-06-21,4.0,272.34,30.05
4357,560,213,2024-05-07,7.0,,35.41
4358,851,153,2025-09-16,8.0,,36.16
4359,174,468,2025-08-01,8.0,453.35,0.0
4360,232,779,2025-09-01,7.0,76.9,0.0
4361,935,856,2024-03-20,,419.09,0.0
197,581,1115,2024-12-15,3.0,162.49,0.0
4363,61,123,2026-01-12,5.0,407.86,0.0
4364,271,381,2025-07-20,3.0,221.91,0.0
4365,105,580,2025-11-19,1.0,122.32,0.0
4366,555,177,2024-10-11,6.0,484.38,13.76
4367,562,941,2025-06-06,-3.0,338.9,0.0
4368,1074,905,2024-02-19,2.0,129.71,0.0
4369,904,991,2023-99-99,5.0,72.12,0.0
4370,375,8,2024-10-26,1.0,34.53,0.0
4371,659,509,2025-10-09,8.0,93.07,0.0
4372,368,941,2025-02-01,9.0,444.57,0.0
4373,288,1016,2024-04-16,4.0,209.5,0.0
4374,225,83,2025-11-30,9.0,242.89,37.9
4375,323,1106,2024-08-31,2.0,279.03,0.0
4376,950,289,2023-99-99,6.0,424.69,0.0
4377,865,446,2025-02-09,6.0,0.0,41.93
4378,460,675,2025-11-26,10.0,353.12,0.0
4379,505,421,2024-09-08,1.0,,0.0
4380,119,512,2025-10-06,2.0,205.02,0.0
4381,1088,628,2024-11-16,7.0,171.29,0.0
4382,992,663,2024-07-03,6.0,450.79,0.0
4383,917,342,2025-03-20,2.0,33.6,7.71
4384,241,259,2025-01-10,,255.84,0.0
4385,200,459,2025-03-23,6.0,170.19,0.0
4386,1186,499,2025-04-12,6.0,361.65,0.0
4387,1002,52,2025-05-17,3.0,225.23,0.0
4388,313,266,2025-11-21,9.0,,0.0
4389,659,212,2025-09-24,,225.77,0.0
4390,1087,770,2024-06-14,9.0,27.86,0.0
4391,1194,1017,2025-05-19,0.0,0.0,0.0
4392,828,740,2025-03-11,5.0,415.16,0.0
4393,745,93,2024-08-23,,371.56,0.0
4394,892,521,2025-06-08,3.0,-20.0,0.0
4395,922,71,2025-06-05,8.0,335.85,0.0
4396,45,110,2025-06-15,3.0,435.01,0.0
4397,479,880,2025-11-14,9.0,261.63,0.0
4398,224,183,2025-03-29,4.0,192.29,0.0
4399,356,650,2025-11-08,6.0,0.0,0.0
4400,100,393,2025-11-28,6.0,270.73,0.0
4401,217,753,2024-04-22,4.0,209.1,13.44
4402,528,259,2025-05-08,0.0,249.05,0.0
4403,166,242,2024-09-28,6.0,429.68,0.0
4404,932,760,2025-01-17,3.0,313.42,0.0
4405,1083,1189,2025-07-03,-3.0,393.6,46.49
4406,186,1133,2024-06-14,0.0,201.95,0.0
4407,1104,947,2025-04-12,7.0,207.77,0.0
4408,643,309,2025-09-09,7.0,397.19,46.85
4409,957,1141,2024-12-25,5.0,400.03,12.49
4410,729,743,2025-01-16,8.0,441.44,0.0
4411,105,426,2026-01-19,4.0,308.47,0.0
4412,905,929,2025-01-01,0.0,136.33,0.0
4413,753,102,2024-10-04,3.0,88.36,0.0
4414,667,2,2023-99-99,8.0,481.37,29.37
4415,986,274,2024-06-10,1.0,493.65,0.0
4416,396,406,2024-03-24,3.0,390.65,0.0
4417,457,788,2025-10-05,1.0,40.57,24.67
4418,362,563,2025-09-26,-3.0,81.05,0.0
81,985,1060,2024-04-29,6.0,7.49,0.0
4420,70,939,2024-11-02,8.0,412.06,0.0
4421,740,819,2024-04-30,,408.09,37.81
4422,1039,671,2025-10-03,6.0,215.79,0.0
4423,462,382,2025-12-29,,289.8,0.0
4424,1124,975,2024-09-07,6.0,490.81,0.0
4425,704,382,2024-07-08,6.0,136.76,0.0
4426,14,849,2025-12-16,10.0,225.59,0.0
4427,507,527,2025-05-13,0.0,159.18,0.0
4428,920,1004,2024-10-31,10.0,,0.0
4429,280,811,2024-08-03,2.0,153.43,5.63
4430,659,37,2025-09-19,10.0,387.35,0.0
4431,1046,1044,2025-02-20,9.0,-20.0,3.85
4432,400,300,2024-07-23,9.0,100.25,0.0
4433,794,1089,2024-10-16,6.0,239.41,0.0
4434,942,1050,2024-04-03,6.0,415.93,0.0
4435,324,213,2025-08-28,1.0,70.61,0.0
4436,432,825,2023-99-99,1.0,346.94,0.0
4437,459,387,2025-04-13,3.0,220.58,8.98
4438,793,959,2025-05-08,1.0,122.18,0.0
4439,259,647,2025-02-13,7.0,247.53,0.0
4440,397,67,2025-05-20,8.0,207.07,0.0
4441,549,861,2023-99-99,6.0,217.96,0.0
4442,63,595,2024-04-24,1.0,149.1,0.0
4443,939,541,2024-03-31,0.0,168.49,0.0
4444,481,379,2025-12-13,-3.0,46.51,0.0
4445,604,258,2025-02-14,0.0,388.21,3.09
4446,227,959,2024-05-05,5.0,30.65,0.0
4447,468,692,2024-05-05,0.0,-20.0,26.66
4448,191,581,2025-09-28,7.0,203.1,0.0
4449,605,413,2024-07-28,6.0,,0.0
4450,1199,404,2025-09-02,6.0,9.74,0.0
4451,773,86,2025-02-11,0.0,463.22,0.0
4452,738,1035,2025-06-13,,329.98,32.09
4453,984,1192,2024-04-12,8.0,167.57,2.69
4454,721,517,2024-09-13,6.0,62.11,0.0
4455,820,92,2025-01-03,-3.0,97.29,0.0
4456,417,510,2024-03-11,,338.88,18.65
4457,1030,1074,2025-03-22,2.0,209.36,0.0
4458,746,192,2024-06-14,7.0,268.67,0.0
4459,798,315,2024-02-22,5.0,272.87,0.0
4460,248,1182,2024-09-26,7.0,-20.0,0.0
4461,222,163,2024-07-09,,162.55,0.0
4462,684,894,2025-01-18,4.0,71.33,0.0
4463,1137,48,2025-12-25,10.0,343.8,24.96
4464,1008,774,2025-06-11,9.0,203.94,0.0
4465,1144,1113,2024-10-13,3.0,261.31,0.0
4466,296,358,2024-06-30,3.0,0.0,41.6
4467,683,1035,2025-10-04,8.0,306.64,0.0
4468,608,515,2025-11-14,7.0,187.81,12.93
4469,182,1050,2025-03-04,10.0,0.0,0.0
4470,487,491,2025-09-04,4.0,185.21,0.0
4471,1165,637,2024-12-13,9.0,43.62,0.0
4472,511,912,2025-04-03,0.0,427.67,0.0
4473,761,153,2025-10-16,6.0,60.07,0.0
4474,253,1161,2025-10-21,7.0,78.65,0.0
4475,1062,471,2025-07-08,8.0,247.21,11.19
4476,1147,1051,2024-02-20,7.0,110.33,0.0
4477,175,1084,2024-10-20,8.0,,0.0
4478,665,963,2024-07-25,2.0,410.36,0.0
37,1178,384,2024-05-09,6.0,160.46,18.45
4480,1162,1080,2025-07-30,2.0,372.01,0.0
4481,530,457,2024-11-04,7.0,262.94,29.59
4482,1136,933,2025-11-05,9.0,397.55,15.79
4483,727,985,2024-05-24,9.0,414.64,0.0
4484,598,455,2025-04-09,2.0,-20.0,0.0
4485,456,31,2024-06-23,8.0,195.94,0.0
4486,1021,1166,2025-05-19,7.0,0.0,0.0
4487,1054,772,2025-09-08,8.0,387.12,0.0
4488,856,559,2025-05-24,5.0,95.26,0.0
4489,370,877,2025-07-23,8.0,444.89,0.0
4490,1187,498,2025-04-09,10.0,443.66,0.0
4491,251,1017,2025-05-09,9.0,319.43,0.0
4492,1039,810,2024-08-20,10.0,412.93,0.0
4493,592,797,2024-08-10,8.0,140.06,28.62
4494,880,507,2024-05-06,0.0,32.58,0.0
4495,284,398,2026-01-13,5.0,477.48,0.0
4496,20,709,2024-04-04,9.0,334.26,0.0
4497,479,1063,2024-04-01,,73.24,33.25
4498,145,630,2023-99-99,4.0,387.87,0.0
4499,842,1027,2025-06-22,-3.0,165.82,0.0
4500,1168,67,2023-99-99,1.0,152.64,37.61
4501,469,239,2024-10-22,3.0,320.28,21.89
4502,204,1043,2025-07-23,10.0,125.69,0.0
4503,1130,832,2024-09-09,9.0,,22.18
4504,553,640,2024-05-24,4.0,116.34,0.0
4505,825,1167,2024-03-14,10.0,0.0,31.5
4506,653,318,2025-05-29,-3.0,16.77,0.0
4507,941,283,2023-99-99,5.0,0.0,0.0
4508,617,1125,2025-04-04,10.0,81.45,0.0
4509,342,154,2025-02-25,8.0,,0.0
4510,9,381,2025-07-30,2.0,450.96,0.0
4511,841,283,2024-12-30,9.0,178.25,47.33
4512,865,463,2025-09-09,9.0,,0.0
4513,632,195,2025-07-04,9.0,-20.0,0.0
4514,1102,399,2024-08-01,7.0,234.34,0.0
4515,1068,475,2024-01-30,2.0,,0.0
4516,1120,1065,2025-03-01,2.0,184.18,0.0
4517,439,536,2024-12-06,3.0,436.76,0.0
4518,892,978,2024-02-14,2.0,368.67,0.0
4519,16,928,2024-12-18,7.0,489.63,13.19
4520,350,141,2025-08-27,0.0,83.67,0.0
4521,268,682,2025-09-12,1.0,93.65,24.28
4522,720,1195,2024-05-08,4.0,470.81,0.0
4523,938,765,2024-04-13,1.0,94.71,0.0
4524,629,172,2024-06-02,6.0,239.52,0.0
4525,208,264,2025-08-22,7.0,343.52,0.0
4526,839,955,2024-07-22,0.0,20.16,0.0
4527,614,755,2025-01-08,7.0,157.92,0.0
4528,247,744,2025-11-11,4.0,336.08,0.0
4529,262,1174,2024-02-01,9.0,482.19,0.0
4530,1102,309,2025-02-11,6.0,389.39,0.0
4531,24,282,2025-06-26,10.0,47.57,0.0
4532,820,19,2025-03-10,5.0,257.35,0.0
4533,589,68,2024-05-09,7.0,17.96,0.0
4534,951,1127,2025-04-22,2.0,476.56,0.0
13,1197,541,2024-03-11,6.0,449.55,0.0
4536,929,329,2025-10-15,3.0,-20.0,0.0
4537,211,271,2024-05-28,5.0,,0.0
4538,116,288,2025-04-07,3.0,84.72,0.0
4539,1008,751,2025-03-29,5.0,315.56,21.87
4540,1196,420,2024-09-24,8.0,24.5,0.0
4541,4,177,2024-12-04,6.0,103.76,0.0
4542,929,1065,2025-02-27,7.0,344.94,0.0
4543,820,855,2024-03-16,3.0,27.0,0.0
4544,1198,423,2024-09-24,7.0,288.93,35.93
4545,816,760,2025-08-30,0.0,314.35,0.0
4546,113,985,2025-10-15,7.0,122.17,0.0
4547,498,159,2024-12-31,7.0,285.92,34.45
4548,916,876,2024-04-25,9.0,208.41,0.0
4549,192,363,2024-02-22,1.0,154.88,0.0
4550,75,934,2026-01-17,2.0,-20.0,0.0
4551,1089,1174,2025-02-20,1.0,180.58,0.0
4552,183,791,2025-12-21,2.0,255.39,0.0
4553,1101,533,2024-04-07,5.0,308.48,16.21
4554,1006,1060,2024-07-15,1.0,295.58,0.0
160,495,536,2024-06-30,5.0,123.94,42.36
4556,852,1144,2024-07-30,-3.0,321.4,0.0
4557,702,742,2023-99-99,4.0,469.69,26.65
4558,252,1102,2024-11-19,7.0,218.71,18.65
4559,1051,717,2024-05-02,,148.61,0.0
4560,769,724,2025-01-01,10.0,,21.51
4561,1192,771,2024-08-03,7.0,408.07,0.0
4562,76,439,2024-04-15,5.0,63.83,46.87
4563,462,734,2025-01-21,6.0,0.0,15.65
4564,1156,733,2025-02-09,5.0,132.87,0.0
4565,396,783,2025-09-04,9.0,394.76,0.0
4566,923,560,2024-02-18,1.0,440.5,0.0
4567,816,410,2024-03-10,1.0,101.28,0.0
4568,1078,431,2025-08-02,9.0,367.58,0.0
4569,1185,516,2024-11-01,6.0,61.25,0.0
4570,1076,199,2025-03-06,5.0,325.45,0.0
4571,636,598,2025-09-15,9.0,288.31,0.0
4572,154,280,2024-08-15,5.0,454.23,0.0
4573,424,426,2025-12-08,5.0,316.09,0.0
4574,116,238,2025-07-06,2.0,277.8,0.0
4575,560,219,2025-07-08,5.0,464.27,0.0
4576,943,614,2024-04-05,-3.0,187.74,0.0
4577,897,560,2025-12-21,8.0,132.35,0.0
4578,1113,114,2025-01-12,8.0,-20.0,3.15
4579,281,859,2025-09-07,8.0,134.65,0.0
4580,791,124,2024-07-09,2.0,389.81,0.0
4581,334,843,2025-07-03,3.0,217.14,0.0
4582,931,1116,2025-12-25,2.0,484.43,0.0
4583,676,1003,2024-11-20,1.0,130.79,0.0
4584,575,344,2025-05-26,3.0,240.07,0.0
4585,497,764,2025-10-14,8.0,242.2,0.0
4586,584,1060,2024-12-24,1.0,399.64,0.0
4587,900,464,2025-12-23,3.0,59.72,0.0
4588,323,441,2023-99-99,8.0,34.05,16.61
4589,982,1016,2025-12-20,-3.0,39.72,0.0
4590,635,13,2025-07-02,6.0,0.0,0.0
4591,643,862,2024-10-07,9.0,177.13,0.0
4592,771,106,2025-01-10,4.0,228.45,0.0
4593,410,485,2024-05-03,2.0,14.19,0.0
4594,100,147,2024-06-07,7.0,123.18,0.0
4595,701,885,2025-08-30,2.0,434.93,1.38
4596,772,818,2025-08-04,10.0,231.68,26.1
4597,160,460,2023-99-99,3.0,242.56,46.1
4598,775,24,2024-12-22,10.0,262.75,0.0
4599,762,586,2025-11-16,10.0,424.19,0.0
4600,540,414,2025-03-21,3.0,,0.0
4601,269,133,2024-06-07,2.0,190.84,0.0
4602,793,289,2025-04-04,4.0,224.03,0.0
4603,397,1186,2025-07-20,9.0,320.86,28.67
4604,1030,1047,2025-06-28,2.0,161.45,0.0
4605,449,430,2025-12-27,7.0,340.82,0.0
4606,1152,811,2025-12-31,3.0,320.44,7.82
4607,620,458,2024-03-27,4.0,,0.0
4608,427,598,2025-08-25,1.0,473.34,0.0
4609,1180,488,2025-11-30,8.0,117.29,0.0
4610,866,271,2024-02-24,5.0,0.0,0.0
4611,736,910,2024-12-05,2.0,43.72,0.0
4612,659,357,2025-05-01,3.0,350.92,0.0
4613,52,10,2024-03-20,7.0,,0.0
4614,1000,1197,2025-05-24,9.0,-20.0,10.63
4615,448,758,2024-02-25,4.0,464.28,0.0
4616,65,1186,2025-01-22,4.0,257.56,0.0
4617,96,1124,2025-10-31,10.0,233.43,0.0
4618,824,207,2024-02-02,9.0,488.69,0.0
4619,1192,707,2025-08-12,4.0,405.62,0.0
4620,254,1180,2023-99-99,4.0,464.36,0.0
4621,327,1056,2024-01-29,2.0,252.93,0.0
4622,957,592,2024-12-13,8.0,62.3,0.0
4623,1058,738,2025-05-08,9.0,437.73,0.0
4624,22,651,2026-01-25,2.0,304.35,0.0
4625,1152,1044,2023-99-99,10.0,9.92,0.0
4626,90,45,2024-06-23,1.0,408.67,0.0
4627,273,1104,2024-07-10,0.0,37.5,29.71
4628,130,345,2023-99-99,8.0,363.66,0.0
4629,1076,260,2023-99-99,4.0,295.14,0.0
4630,469,456,2024-10-15,1.0,202.82,0.0
4631,48,1117,2026-01-04,3.0,454.4,0.0
4632,534,1134,2024-10-14,2.0,421.74,0.0
4633,1135,180,2023-99-99,7.0,167.83,0.0
4634,201,453,2024-08-25,4.0,438.71,22.11
4635,1084,1086,2025-05-22,4.0,90.01,0.0
4636,515,511,2024-06-22,1.0,336.76,0.0
4637,1200,995,2025-11-24,7.0,-20.0,0.0
4638,747,797,2025-04-12,3.0,156.09,24.52
4639,981,93,2024-05-30,5.0,385.48,0.0
4640,949,42,2024-10-10,1.0,221.69,0.0
4641,874,371,2024-04-29,2.0,284.46,0.0
4642,163,886,2025-06-02,3.0,382.09,0.0
4643,626,840,2025-03-12,10.0,390.59,0.0
4644,127,883,2025-06-26,4.0,438.82,0.0
4645,209,431,2025-04-23,9.0,,0.0
4646,599,938,2025-10-29,-3.0,129.02,0.0
4647,856,690,2025-03-16,3.0,268.95,0.0
4648,212,891,2025-04-01,3.0,,12.38
4649,128,958,2025-03-05,4.0,185.07,6.9
4650,430,754,2026-01-01,,388.26,0.0
4651,732,361,2024-04-25,10.0,359.98,0.0
4652,1107,679,2024-06-07,7.0,95.07,0.0
4653,942,699,2024-10-14,9.0,280.99,0.0
4654,746,1179,2024-11-04,2.0,365.59,0.0
4655,131,456,2025-02-02,5.0,64.04,0.0
4656,721,308,2024-02-05,2.0,292.61,0.0
4657,1015,132,2023-99-99,10.0,-20.0,0.0
4658,699,62,2024-07-02,7.0,192.97,0.0
4659,991,523,2024-07-27,6.0,186.8,0.0
4660,222,1198,2025-12-04,5.0,377.1,0.0
168,367,740,2025-11-06,3.0,294.17,0.0
4662,771,770,2024-06-20,2.0,,0.0
